input_image_path,gt_image_path
./train_input/TRAIN_18352.png,./train_gt/TRAIN_18352.png
./train_input/TRAIN_18353.png,./train_gt/TRAIN_18353.png
./train_input/TRAIN_18354.png,./train_gt/TRAIN_18354.png
./train_input/TRAIN_18355.png,./train_gt/TRAIN_18355.png
./train_input/TRAIN_18356.png,./train_gt/TRAIN_18356.png
./train_input/TRAIN_18357.png,./train_gt/TRAIN_18357.png
./train_input/TRAIN_18358.png,./train_gt/TRAIN_18358.png
./train_input/TRAIN_18359.png,./train_gt/TRAIN_18359.png
./train_input/TRAIN_18360.png,./train_gt/TRAIN_18360.png
./train_input/TRAIN_18361.png,./train_gt/TRAIN_18361.png
./train_input/TRAIN_18362.png,./train_gt/TRAIN_18362.png
./train_input/TRAIN_18363.png,./train_gt/TRAIN_18363.png
./train_input/TRAIN_18364.png,./train_gt/TRAIN_18364.png
./train_input/TRAIN_18365.png,./train_gt/TRAIN_18365.png
./train_input/TRAIN_18366.png,./train_gt/TRAIN_18366.png
./train_input/TRAIN_18367.png,./train_gt/TRAIN_18367.png
./train_input/TRAIN_18368.png,./train_gt/TRAIN_18368.png
./train_input/TRAIN_18369.png,./train_gt/TRAIN_18369.png
./train_input/TRAIN_18370.png,./train_gt/TRAIN_18370.png
./train_input/TRAIN_18371.png,./train_gt/TRAIN_18371.png
./train_input/TRAIN_18372.png,./train_gt/TRAIN_18372.png
./train_input/TRAIN_18373.png,./train_gt/TRAIN_18373.png
./train_input/TRAIN_18374.png,./train_gt/TRAIN_18374.png
./train_input/TRAIN_18375.png,./train_gt/TRAIN_18375.png
./train_input/TRAIN_18376.png,./train_gt/TRAIN_18376.png
./train_input/TRAIN_18377.png,./train_gt/TRAIN_18377.png
./train_input/TRAIN_18378.png,./train_gt/TRAIN_18378.png
./train_input/TRAIN_18379.png,./train_gt/TRAIN_18379.png
./train_input/TRAIN_18380.png,./train_gt/TRAIN_18380.png
./train_input/TRAIN_18381.png,./train_gt/TRAIN_18381.png
./train_input/TRAIN_18382.png,./train_gt/TRAIN_18382.png
./train_input/TRAIN_18383.png,./train_gt/TRAIN_18383.png
./train_input/TRAIN_18384.png,./train_gt/TRAIN_18384.png
./train_input/TRAIN_18385.png,./train_gt/TRAIN_18385.png
./train_input/TRAIN_18386.png,./train_gt/TRAIN_18386.png
./train_input/TRAIN_18387.png,./train_gt/TRAIN_18387.png
./train_input/TRAIN_18388.png,./train_gt/TRAIN_18388.png
./train_input/TRAIN_18389.png,./train_gt/TRAIN_18389.png
./train_input/TRAIN_18390.png,./train_gt/TRAIN_18390.png
./train_input/TRAIN_18391.png,./train_gt/TRAIN_18391.png
./train_input/TRAIN_18392.png,./train_gt/TRAIN_18392.png
./train_input/TRAIN_18393.png,./train_gt/TRAIN_18393.png
./train_input/TRAIN_18394.png,./train_gt/TRAIN_18394.png
./train_input/TRAIN_18395.png,./train_gt/TRAIN_18395.png
./train_input/TRAIN_18396.png,./train_gt/TRAIN_18396.png
./train_input/TRAIN_18397.png,./train_gt/TRAIN_18397.png
./train_input/TRAIN_18398.png,./train_gt/TRAIN_18398.png
./train_input/TRAIN_18399.png,./train_gt/TRAIN_18399.png
./train_input/TRAIN_18400.png,./train_gt/TRAIN_18400.png
./train_input/TRAIN_18401.png,./train_gt/TRAIN_18401.png
./train_input/TRAIN_18402.png,./train_gt/TRAIN_18402.png
./train_input/TRAIN_18403.png,./train_gt/TRAIN_18403.png
./train_input/TRAIN_18404.png,./train_gt/TRAIN_18404.png
./train_input/TRAIN_18405.png,./train_gt/TRAIN_18405.png
./train_input/TRAIN_18406.png,./train_gt/TRAIN_18406.png
./train_input/TRAIN_18407.png,./train_gt/TRAIN_18407.png
./train_input/TRAIN_18408.png,./train_gt/TRAIN_18408.png
./train_input/TRAIN_18409.png,./train_gt/TRAIN_18409.png
./train_input/TRAIN_18410.png,./train_gt/TRAIN_18410.png
./train_input/TRAIN_18411.png,./train_gt/TRAIN_18411.png
./train_input/TRAIN_18412.png,./train_gt/TRAIN_18412.png
./train_input/TRAIN_18413.png,./train_gt/TRAIN_18413.png
./train_input/TRAIN_18414.png,./train_gt/TRAIN_18414.png
./train_input/TRAIN_18415.png,./train_gt/TRAIN_18415.png
./train_input/TRAIN_18416.png,./train_gt/TRAIN_18416.png
./train_input/TRAIN_18417.png,./train_gt/TRAIN_18417.png
./train_input/TRAIN_18418.png,./train_gt/TRAIN_18418.png
./train_input/TRAIN_18419.png,./train_gt/TRAIN_18419.png
./train_input/TRAIN_18420.png,./train_gt/TRAIN_18420.png
./train_input/TRAIN_18421.png,./train_gt/TRAIN_18421.png
./train_input/TRAIN_18422.png,./train_gt/TRAIN_18422.png
./train_input/TRAIN_18423.png,./train_gt/TRAIN_18423.png
./train_input/TRAIN_18424.png,./train_gt/TRAIN_18424.png
./train_input/TRAIN_18425.png,./train_gt/TRAIN_18425.png
./train_input/TRAIN_18426.png,./train_gt/TRAIN_18426.png
./train_input/TRAIN_18427.png,./train_gt/TRAIN_18427.png
./train_input/TRAIN_18428.png,./train_gt/TRAIN_18428.png
./train_input/TRAIN_18429.png,./train_gt/TRAIN_18429.png
./train_input/TRAIN_18430.png,./train_gt/TRAIN_18430.png
./train_input/TRAIN_18431.png,./train_gt/TRAIN_18431.png
./train_input/TRAIN_18432.png,./train_gt/TRAIN_18432.png
./train_input/TRAIN_18433.png,./train_gt/TRAIN_18433.png
./train_input/TRAIN_18434.png,./train_gt/TRAIN_18434.png
./train_input/TRAIN_18435.png,./train_gt/TRAIN_18435.png
./train_input/TRAIN_18436.png,./train_gt/TRAIN_18436.png
./train_input/TRAIN_18437.png,./train_gt/TRAIN_18437.png
./train_input/TRAIN_18438.png,./train_gt/TRAIN_18438.png
./train_input/TRAIN_18439.png,./train_gt/TRAIN_18439.png
./train_input/TRAIN_18440.png,./train_gt/TRAIN_18440.png
./train_input/TRAIN_18441.png,./train_gt/TRAIN_18441.png
./train_input/TRAIN_18442.png,./train_gt/TRAIN_18442.png
./train_input/TRAIN_18443.png,./train_gt/TRAIN_18443.png
./train_input/TRAIN_18444.png,./train_gt/TRAIN_18444.png
./train_input/TRAIN_18445.png,./train_gt/TRAIN_18445.png
./train_input/TRAIN_18446.png,./train_gt/TRAIN_18446.png
./train_input/TRAIN_18447.png,./train_gt/TRAIN_18447.png
./train_input/TRAIN_18448.png,./train_gt/TRAIN_18448.png
./train_input/TRAIN_18449.png,./train_gt/TRAIN_18449.png
./train_input/TRAIN_18450.png,./train_gt/TRAIN_18450.png
./train_input/TRAIN_18451.png,./train_gt/TRAIN_18451.png
./train_input/TRAIN_18452.png,./train_gt/TRAIN_18452.png
./train_input/TRAIN_18453.png,./train_gt/TRAIN_18453.png
./train_input/TRAIN_18454.png,./train_gt/TRAIN_18454.png
./train_input/TRAIN_18455.png,./train_gt/TRAIN_18455.png
./train_input/TRAIN_18456.png,./train_gt/TRAIN_18456.png
./train_input/TRAIN_18457.png,./train_gt/TRAIN_18457.png
./train_input/TRAIN_18458.png,./train_gt/TRAIN_18458.png
./train_input/TRAIN_18459.png,./train_gt/TRAIN_18459.png
./train_input/TRAIN_18460.png,./train_gt/TRAIN_18460.png
./train_input/TRAIN_18461.png,./train_gt/TRAIN_18461.png
./train_input/TRAIN_18462.png,./train_gt/TRAIN_18462.png
./train_input/TRAIN_18463.png,./train_gt/TRAIN_18463.png
./train_input/TRAIN_18464.png,./train_gt/TRAIN_18464.png
./train_input/TRAIN_18465.png,./train_gt/TRAIN_18465.png
./train_input/TRAIN_18466.png,./train_gt/TRAIN_18466.png
./train_input/TRAIN_18467.png,./train_gt/TRAIN_18467.png
./train_input/TRAIN_18468.png,./train_gt/TRAIN_18468.png
./train_input/TRAIN_18469.png,./train_gt/TRAIN_18469.png
./train_input/TRAIN_18470.png,./train_gt/TRAIN_18470.png
./train_input/TRAIN_18471.png,./train_gt/TRAIN_18471.png
./train_input/TRAIN_18472.png,./train_gt/TRAIN_18472.png
./train_input/TRAIN_18473.png,./train_gt/TRAIN_18473.png
./train_input/TRAIN_18474.png,./train_gt/TRAIN_18474.png
./train_input/TRAIN_18475.png,./train_gt/TRAIN_18475.png
./train_input/TRAIN_18476.png,./train_gt/TRAIN_18476.png
./train_input/TRAIN_18477.png,./train_gt/TRAIN_18477.png
./train_input/TRAIN_18478.png,./train_gt/TRAIN_18478.png
./train_input/TRAIN_18479.png,./train_gt/TRAIN_18479.png
./train_input/TRAIN_18480.png,./train_gt/TRAIN_18480.png
./train_input/TRAIN_18481.png,./train_gt/TRAIN_18481.png
./train_input/TRAIN_18482.png,./train_gt/TRAIN_18482.png
./train_input/TRAIN_18483.png,./train_gt/TRAIN_18483.png
./train_input/TRAIN_18484.png,./train_gt/TRAIN_18484.png
./train_input/TRAIN_18485.png,./train_gt/TRAIN_18485.png
./train_input/TRAIN_18486.png,./train_gt/TRAIN_18486.png
./train_input/TRAIN_18487.png,./train_gt/TRAIN_18487.png
./train_input/TRAIN_18488.png,./train_gt/TRAIN_18488.png
./train_input/TRAIN_18489.png,./train_gt/TRAIN_18489.png
./train_input/TRAIN_18490.png,./train_gt/TRAIN_18490.png
./train_input/TRAIN_18491.png,./train_gt/TRAIN_18491.png
./train_input/TRAIN_18492.png,./train_gt/TRAIN_18492.png
./train_input/TRAIN_18493.png,./train_gt/TRAIN_18493.png
./train_input/TRAIN_18494.png,./train_gt/TRAIN_18494.png
./train_input/TRAIN_18495.png,./train_gt/TRAIN_18495.png
./train_input/TRAIN_18496.png,./train_gt/TRAIN_18496.png
./train_input/TRAIN_18497.png,./train_gt/TRAIN_18497.png
./train_input/TRAIN_18498.png,./train_gt/TRAIN_18498.png
./train_input/TRAIN_18499.png,./train_gt/TRAIN_18499.png
./train_input/TRAIN_18500.png,./train_gt/TRAIN_18500.png
./train_input/TRAIN_18501.png,./train_gt/TRAIN_18501.png
./train_input/TRAIN_18502.png,./train_gt/TRAIN_18502.png
./train_input/TRAIN_18503.png,./train_gt/TRAIN_18503.png
./train_input/TRAIN_18504.png,./train_gt/TRAIN_18504.png
./train_input/TRAIN_18505.png,./train_gt/TRAIN_18505.png
./train_input/TRAIN_18506.png,./train_gt/TRAIN_18506.png
./train_input/TRAIN_18507.png,./train_gt/TRAIN_18507.png
./train_input/TRAIN_18508.png,./train_gt/TRAIN_18508.png
./train_input/TRAIN_18509.png,./train_gt/TRAIN_18509.png
./train_input/TRAIN_18510.png,./train_gt/TRAIN_18510.png
./train_input/TRAIN_18511.png,./train_gt/TRAIN_18511.png
./train_input/TRAIN_18512.png,./train_gt/TRAIN_18512.png
./train_input/TRAIN_18513.png,./train_gt/TRAIN_18513.png
./train_input/TRAIN_18514.png,./train_gt/TRAIN_18514.png
./train_input/TRAIN_18515.png,./train_gt/TRAIN_18515.png
./train_input/TRAIN_18516.png,./train_gt/TRAIN_18516.png
./train_input/TRAIN_18517.png,./train_gt/TRAIN_18517.png
./train_input/TRAIN_18518.png,./train_gt/TRAIN_18518.png
./train_input/TRAIN_18519.png,./train_gt/TRAIN_18519.png
./train_input/TRAIN_18520.png,./train_gt/TRAIN_18520.png
./train_input/TRAIN_18521.png,./train_gt/TRAIN_18521.png
./train_input/TRAIN_18522.png,./train_gt/TRAIN_18522.png
./train_input/TRAIN_18523.png,./train_gt/TRAIN_18523.png
./train_input/TRAIN_18524.png,./train_gt/TRAIN_18524.png
./train_input/TRAIN_18525.png,./train_gt/TRAIN_18525.png
./train_input/TRAIN_18526.png,./train_gt/TRAIN_18526.png
./train_input/TRAIN_18527.png,./train_gt/TRAIN_18527.png
./train_input/TRAIN_18528.png,./train_gt/TRAIN_18528.png
./train_input/TRAIN_18529.png,./train_gt/TRAIN_18529.png
./train_input/TRAIN_18530.png,./train_gt/TRAIN_18530.png
./train_input/TRAIN_18531.png,./train_gt/TRAIN_18531.png
./train_input/TRAIN_18532.png,./train_gt/TRAIN_18532.png
./train_input/TRAIN_18533.png,./train_gt/TRAIN_18533.png
./train_input/TRAIN_18534.png,./train_gt/TRAIN_18534.png
./train_input/TRAIN_18535.png,./train_gt/TRAIN_18535.png
./train_input/TRAIN_18536.png,./train_gt/TRAIN_18536.png
./train_input/TRAIN_18537.png,./train_gt/TRAIN_18537.png
./train_input/TRAIN_18538.png,./train_gt/TRAIN_18538.png
./train_input/TRAIN_18539.png,./train_gt/TRAIN_18539.png
./train_input/TRAIN_18540.png,./train_gt/TRAIN_18540.png
./train_input/TRAIN_18541.png,./train_gt/TRAIN_18541.png
./train_input/TRAIN_18542.png,./train_gt/TRAIN_18542.png
./train_input/TRAIN_18543.png,./train_gt/TRAIN_18543.png
./train_input/TRAIN_18544.png,./train_gt/TRAIN_18544.png
./train_input/TRAIN_18545.png,./train_gt/TRAIN_18545.png
./train_input/TRAIN_18546.png,./train_gt/TRAIN_18546.png
./train_input/TRAIN_18547.png,./train_gt/TRAIN_18547.png
./train_input/TRAIN_18548.png,./train_gt/TRAIN_18548.png
./train_input/TRAIN_18549.png,./train_gt/TRAIN_18549.png
./train_input/TRAIN_18550.png,./train_gt/TRAIN_18550.png
./train_input/TRAIN_18551.png,./train_gt/TRAIN_18551.png
./train_input/TRAIN_18552.png,./train_gt/TRAIN_18552.png
./train_input/TRAIN_18553.png,./train_gt/TRAIN_18553.png
./train_input/TRAIN_18554.png,./train_gt/TRAIN_18554.png
./train_input/TRAIN_18555.png,./train_gt/TRAIN_18555.png
./train_input/TRAIN_18556.png,./train_gt/TRAIN_18556.png
./train_input/TRAIN_18557.png,./train_gt/TRAIN_18557.png
./train_input/TRAIN_18558.png,./train_gt/TRAIN_18558.png
./train_input/TRAIN_18559.png,./train_gt/TRAIN_18559.png
./train_input/TRAIN_18560.png,./train_gt/TRAIN_18560.png
./train_input/TRAIN_18561.png,./train_gt/TRAIN_18561.png
./train_input/TRAIN_18562.png,./train_gt/TRAIN_18562.png
./train_input/TRAIN_18563.png,./train_gt/TRAIN_18563.png
./train_input/TRAIN_18564.png,./train_gt/TRAIN_18564.png
./train_input/TRAIN_18565.png,./train_gt/TRAIN_18565.png
./train_input/TRAIN_18566.png,./train_gt/TRAIN_18566.png
./train_input/TRAIN_18567.png,./train_gt/TRAIN_18567.png
./train_input/TRAIN_18568.png,./train_gt/TRAIN_18568.png
./train_input/TRAIN_18569.png,./train_gt/TRAIN_18569.png
./train_input/TRAIN_18570.png,./train_gt/TRAIN_18570.png
./train_input/TRAIN_18571.png,./train_gt/TRAIN_18571.png
./train_input/TRAIN_18572.png,./train_gt/TRAIN_18572.png
./train_input/TRAIN_18573.png,./train_gt/TRAIN_18573.png
./train_input/TRAIN_18574.png,./train_gt/TRAIN_18574.png
./train_input/TRAIN_18575.png,./train_gt/TRAIN_18575.png
./train_input/TRAIN_18576.png,./train_gt/TRAIN_18576.png
./train_input/TRAIN_18577.png,./train_gt/TRAIN_18577.png
./train_input/TRAIN_18578.png,./train_gt/TRAIN_18578.png
./train_input/TRAIN_18579.png,./train_gt/TRAIN_18579.png
./train_input/TRAIN_18580.png,./train_gt/TRAIN_18580.png
./train_input/TRAIN_18581.png,./train_gt/TRAIN_18581.png
./train_input/TRAIN_18582.png,./train_gt/TRAIN_18582.png
./train_input/TRAIN_18583.png,./train_gt/TRAIN_18583.png
./train_input/TRAIN_18584.png,./train_gt/TRAIN_18584.png
./train_input/TRAIN_18585.png,./train_gt/TRAIN_18585.png
./train_input/TRAIN_18586.png,./train_gt/TRAIN_18586.png
./train_input/TRAIN_18587.png,./train_gt/TRAIN_18587.png
./train_input/TRAIN_18588.png,./train_gt/TRAIN_18588.png
./train_input/TRAIN_18589.png,./train_gt/TRAIN_18589.png
./train_input/TRAIN_18590.png,./train_gt/TRAIN_18590.png
./train_input/TRAIN_18591.png,./train_gt/TRAIN_18591.png
./train_input/TRAIN_18592.png,./train_gt/TRAIN_18592.png
./train_input/TRAIN_18593.png,./train_gt/TRAIN_18593.png
./train_input/TRAIN_18594.png,./train_gt/TRAIN_18594.png
./train_input/TRAIN_18595.png,./train_gt/TRAIN_18595.png
./train_input/TRAIN_18596.png,./train_gt/TRAIN_18596.png
./train_input/TRAIN_18597.png,./train_gt/TRAIN_18597.png
./train_input/TRAIN_18598.png,./train_gt/TRAIN_18598.png
./train_input/TRAIN_18599.png,./train_gt/TRAIN_18599.png
./train_input/TRAIN_18600.png,./train_gt/TRAIN_18600.png
./train_input/TRAIN_18601.png,./train_gt/TRAIN_18601.png
./train_input/TRAIN_18602.png,./train_gt/TRAIN_18602.png
./train_input/TRAIN_18603.png,./train_gt/TRAIN_18603.png
./train_input/TRAIN_18604.png,./train_gt/TRAIN_18604.png
./train_input/TRAIN_18605.png,./train_gt/TRAIN_18605.png
./train_input/TRAIN_18606.png,./train_gt/TRAIN_18606.png
./train_input/TRAIN_18607.png,./train_gt/TRAIN_18607.png
./train_input/TRAIN_18608.png,./train_gt/TRAIN_18608.png
./train_input/TRAIN_18609.png,./train_gt/TRAIN_18609.png
./train_input/TRAIN_18610.png,./train_gt/TRAIN_18610.png
./train_input/TRAIN_18611.png,./train_gt/TRAIN_18611.png
./train_input/TRAIN_18612.png,./train_gt/TRAIN_18612.png
./train_input/TRAIN_18613.png,./train_gt/TRAIN_18613.png
./train_input/TRAIN_18614.png,./train_gt/TRAIN_18614.png
./train_input/TRAIN_18615.png,./train_gt/TRAIN_18615.png
./train_input/TRAIN_18616.png,./train_gt/TRAIN_18616.png
./train_input/TRAIN_18617.png,./train_gt/TRAIN_18617.png
./train_input/TRAIN_18618.png,./train_gt/TRAIN_18618.png
./train_input/TRAIN_18619.png,./train_gt/TRAIN_18619.png
./train_input/TRAIN_18620.png,./train_gt/TRAIN_18620.png
./train_input/TRAIN_18621.png,./train_gt/TRAIN_18621.png
./train_input/TRAIN_18622.png,./train_gt/TRAIN_18622.png
./train_input/TRAIN_18623.png,./train_gt/TRAIN_18623.png
./train_input/TRAIN_18624.png,./train_gt/TRAIN_18624.png
./train_input/TRAIN_18625.png,./train_gt/TRAIN_18625.png
./train_input/TRAIN_18626.png,./train_gt/TRAIN_18626.png
./train_input/TRAIN_18627.png,./train_gt/TRAIN_18627.png
./train_input/TRAIN_18628.png,./train_gt/TRAIN_18628.png
./train_input/TRAIN_18629.png,./train_gt/TRAIN_18629.png
./train_input/TRAIN_18630.png,./train_gt/TRAIN_18630.png
./train_input/TRAIN_18631.png,./train_gt/TRAIN_18631.png
./train_input/TRAIN_18632.png,./train_gt/TRAIN_18632.png
./train_input/TRAIN_18633.png,./train_gt/TRAIN_18633.png
./train_input/TRAIN_18634.png,./train_gt/TRAIN_18634.png
./train_input/TRAIN_18635.png,./train_gt/TRAIN_18635.png
./train_input/TRAIN_18636.png,./train_gt/TRAIN_18636.png
./train_input/TRAIN_18637.png,./train_gt/TRAIN_18637.png
./train_input/TRAIN_18638.png,./train_gt/TRAIN_18638.png
./train_input/TRAIN_18639.png,./train_gt/TRAIN_18639.png
./train_input/TRAIN_18640.png,./train_gt/TRAIN_18640.png
./train_input/TRAIN_18641.png,./train_gt/TRAIN_18641.png
./train_input/TRAIN_18642.png,./train_gt/TRAIN_18642.png
./train_input/TRAIN_18643.png,./train_gt/TRAIN_18643.png
./train_input/TRAIN_18644.png,./train_gt/TRAIN_18644.png
./train_input/TRAIN_18645.png,./train_gt/TRAIN_18645.png
./train_input/TRAIN_18646.png,./train_gt/TRAIN_18646.png
./train_input/TRAIN_18647.png,./train_gt/TRAIN_18647.png
./train_input/TRAIN_18648.png,./train_gt/TRAIN_18648.png
./train_input/TRAIN_18649.png,./train_gt/TRAIN_18649.png
./train_input/TRAIN_18650.png,./train_gt/TRAIN_18650.png
./train_input/TRAIN_18651.png,./train_gt/TRAIN_18651.png
./train_input/TRAIN_18652.png,./train_gt/TRAIN_18652.png
./train_input/TRAIN_18653.png,./train_gt/TRAIN_18653.png
./train_input/TRAIN_18654.png,./train_gt/TRAIN_18654.png
./train_input/TRAIN_18655.png,./train_gt/TRAIN_18655.png
./train_input/TRAIN_18656.png,./train_gt/TRAIN_18656.png
./train_input/TRAIN_18657.png,./train_gt/TRAIN_18657.png
./train_input/TRAIN_18658.png,./train_gt/TRAIN_18658.png
./train_input/TRAIN_18659.png,./train_gt/TRAIN_18659.png
./train_input/TRAIN_18660.png,./train_gt/TRAIN_18660.png
./train_input/TRAIN_18661.png,./train_gt/TRAIN_18661.png
./train_input/TRAIN_18662.png,./train_gt/TRAIN_18662.png
./train_input/TRAIN_18663.png,./train_gt/TRAIN_18663.png
./train_input/TRAIN_18664.png,./train_gt/TRAIN_18664.png
./train_input/TRAIN_18665.png,./train_gt/TRAIN_18665.png
./train_input/TRAIN_18666.png,./train_gt/TRAIN_18666.png
./train_input/TRAIN_18667.png,./train_gt/TRAIN_18667.png
./train_input/TRAIN_18668.png,./train_gt/TRAIN_18668.png
./train_input/TRAIN_18669.png,./train_gt/TRAIN_18669.png
./train_input/TRAIN_18670.png,./train_gt/TRAIN_18670.png
./train_input/TRAIN_18671.png,./train_gt/TRAIN_18671.png
./train_input/TRAIN_18672.png,./train_gt/TRAIN_18672.png
./train_input/TRAIN_18673.png,./train_gt/TRAIN_18673.png
./train_input/TRAIN_18674.png,./train_gt/TRAIN_18674.png
./train_input/TRAIN_18675.png,./train_gt/TRAIN_18675.png
./train_input/TRAIN_18676.png,./train_gt/TRAIN_18676.png
./train_input/TRAIN_18677.png,./train_gt/TRAIN_18677.png
./train_input/TRAIN_18678.png,./train_gt/TRAIN_18678.png
./train_input/TRAIN_18679.png,./train_gt/TRAIN_18679.png
./train_input/TRAIN_18680.png,./train_gt/TRAIN_18680.png
./train_input/TRAIN_18681.png,./train_gt/TRAIN_18681.png
./train_input/TRAIN_18682.png,./train_gt/TRAIN_18682.png
./train_input/TRAIN_18683.png,./train_gt/TRAIN_18683.png
./train_input/TRAIN_18684.png,./train_gt/TRAIN_18684.png
./train_input/TRAIN_18685.png,./train_gt/TRAIN_18685.png
./train_input/TRAIN_18686.png,./train_gt/TRAIN_18686.png
./train_input/TRAIN_18687.png,./train_gt/TRAIN_18687.png
./train_input/TRAIN_18688.png,./train_gt/TRAIN_18688.png
./train_input/TRAIN_18689.png,./train_gt/TRAIN_18689.png
./train_input/TRAIN_18690.png,./train_gt/TRAIN_18690.png
./train_input/TRAIN_18691.png,./train_gt/TRAIN_18691.png
./train_input/TRAIN_18692.png,./train_gt/TRAIN_18692.png
./train_input/TRAIN_18693.png,./train_gt/TRAIN_18693.png
./train_input/TRAIN_18694.png,./train_gt/TRAIN_18694.png
./train_input/TRAIN_18695.png,./train_gt/TRAIN_18695.png
./train_input/TRAIN_18696.png,./train_gt/TRAIN_18696.png
./train_input/TRAIN_18697.png,./train_gt/TRAIN_18697.png
./train_input/TRAIN_18698.png,./train_gt/TRAIN_18698.png
./train_input/TRAIN_18699.png,./train_gt/TRAIN_18699.png
./train_input/TRAIN_18700.png,./train_gt/TRAIN_18700.png
./train_input/TRAIN_18701.png,./train_gt/TRAIN_18701.png
./train_input/TRAIN_18702.png,./train_gt/TRAIN_18702.png
./train_input/TRAIN_18703.png,./train_gt/TRAIN_18703.png
./train_input/TRAIN_18704.png,./train_gt/TRAIN_18704.png
./train_input/TRAIN_18705.png,./train_gt/TRAIN_18705.png
./train_input/TRAIN_18706.png,./train_gt/TRAIN_18706.png
./train_input/TRAIN_18707.png,./train_gt/TRAIN_18707.png
./train_input/TRAIN_18708.png,./train_gt/TRAIN_18708.png
./train_input/TRAIN_18709.png,./train_gt/TRAIN_18709.png
./train_input/TRAIN_18710.png,./train_gt/TRAIN_18710.png
./train_input/TRAIN_18711.png,./train_gt/TRAIN_18711.png
./train_input/TRAIN_18712.png,./train_gt/TRAIN_18712.png
./train_input/TRAIN_18713.png,./train_gt/TRAIN_18713.png
./train_input/TRAIN_18714.png,./train_gt/TRAIN_18714.png
./train_input/TRAIN_18715.png,./train_gt/TRAIN_18715.png
./train_input/TRAIN_18716.png,./train_gt/TRAIN_18716.png
./train_input/TRAIN_18717.png,./train_gt/TRAIN_18717.png
./train_input/TRAIN_18718.png,./train_gt/TRAIN_18718.png
./train_input/TRAIN_18719.png,./train_gt/TRAIN_18719.png
./train_input/TRAIN_18720.png,./train_gt/TRAIN_18720.png
./train_input/TRAIN_18721.png,./train_gt/TRAIN_18721.png
./train_input/TRAIN_18722.png,./train_gt/TRAIN_18722.png
./train_input/TRAIN_18723.png,./train_gt/TRAIN_18723.png
./train_input/TRAIN_18724.png,./train_gt/TRAIN_18724.png
./train_input/TRAIN_18725.png,./train_gt/TRAIN_18725.png
./train_input/TRAIN_18726.png,./train_gt/TRAIN_18726.png
./train_input/TRAIN_18727.png,./train_gt/TRAIN_18727.png
./train_input/TRAIN_18728.png,./train_gt/TRAIN_18728.png
./train_input/TRAIN_18729.png,./train_gt/TRAIN_18729.png
./train_input/TRAIN_18730.png,./train_gt/TRAIN_18730.png
./train_input/TRAIN_18731.png,./train_gt/TRAIN_18731.png
./train_input/TRAIN_18732.png,./train_gt/TRAIN_18732.png
./train_input/TRAIN_18733.png,./train_gt/TRAIN_18733.png
./train_input/TRAIN_18734.png,./train_gt/TRAIN_18734.png
./train_input/TRAIN_18735.png,./train_gt/TRAIN_18735.png
./train_input/TRAIN_18736.png,./train_gt/TRAIN_18736.png
./train_input/TRAIN_18737.png,./train_gt/TRAIN_18737.png
./train_input/TRAIN_18738.png,./train_gt/TRAIN_18738.png
./train_input/TRAIN_18739.png,./train_gt/TRAIN_18739.png
./train_input/TRAIN_18740.png,./train_gt/TRAIN_18740.png
./train_input/TRAIN_18741.png,./train_gt/TRAIN_18741.png
./train_input/TRAIN_18742.png,./train_gt/TRAIN_18742.png
./train_input/TRAIN_18743.png,./train_gt/TRAIN_18743.png
./train_input/TRAIN_18744.png,./train_gt/TRAIN_18744.png
./train_input/TRAIN_18745.png,./train_gt/TRAIN_18745.png
./train_input/TRAIN_18746.png,./train_gt/TRAIN_18746.png
./train_input/TRAIN_18747.png,./train_gt/TRAIN_18747.png
./train_input/TRAIN_18748.png,./train_gt/TRAIN_18748.png
./train_input/TRAIN_18749.png,./train_gt/TRAIN_18749.png
./train_input/TRAIN_18750.png,./train_gt/TRAIN_18750.png
./train_input/TRAIN_18751.png,./train_gt/TRAIN_18751.png
./train_input/TRAIN_18752.png,./train_gt/TRAIN_18752.png
./train_input/TRAIN_18753.png,./train_gt/TRAIN_18753.png
./train_input/TRAIN_18754.png,./train_gt/TRAIN_18754.png
./train_input/TRAIN_18755.png,./train_gt/TRAIN_18755.png
./train_input/TRAIN_18756.png,./train_gt/TRAIN_18756.png
./train_input/TRAIN_18757.png,./train_gt/TRAIN_18757.png
./train_input/TRAIN_18758.png,./train_gt/TRAIN_18758.png
./train_input/TRAIN_18759.png,./train_gt/TRAIN_18759.png
./train_input/TRAIN_18760.png,./train_gt/TRAIN_18760.png
./train_input/TRAIN_18761.png,./train_gt/TRAIN_18761.png
./train_input/TRAIN_18762.png,./train_gt/TRAIN_18762.png
./train_input/TRAIN_18763.png,./train_gt/TRAIN_18763.png
./train_input/TRAIN_18764.png,./train_gt/TRAIN_18764.png
./train_input/TRAIN_18765.png,./train_gt/TRAIN_18765.png
./train_input/TRAIN_18766.png,./train_gt/TRAIN_18766.png
./train_input/TRAIN_18767.png,./train_gt/TRAIN_18767.png
./train_input/TRAIN_18768.png,./train_gt/TRAIN_18768.png
./train_input/TRAIN_18769.png,./train_gt/TRAIN_18769.png
./train_input/TRAIN_18770.png,./train_gt/TRAIN_18770.png
./train_input/TRAIN_18771.png,./train_gt/TRAIN_18771.png
./train_input/TRAIN_18772.png,./train_gt/TRAIN_18772.png
./train_input/TRAIN_18773.png,./train_gt/TRAIN_18773.png
./train_input/TRAIN_18774.png,./train_gt/TRAIN_18774.png
