ID,SUBCLASS
TEST_2362,KIPAN
TEST_2363,LAML
TEST_2364,COAD
TEST_2365,DLBC
TEST_2366,COAD
TEST_2367,HNSC
TEST_2368,DLBC
TEST_2369,KIRC
TEST_2370,LUAD
TEST_2371,LUSC
TEST_2372,BRCA
TEST_2373,KIRC
TEST_2374,LAML
TEST_2375,GBMLGG
TEST_2376,CESC
TEST_2377,COAD
TEST_2378,LGG
TEST_2379,DLBC
TEST_2380,LAML
TEST_2381,BRCA
TEST_2382,LAML
TEST_2383,LAML
TEST_2384,HNSC
TEST_2385,KIRC
TEST_2386,GBMLGG
TEST_2387,GBMLGG
TEST_2388,DLBC
TEST_2389,LAML
TEST_2390,LAML
TEST_2391,GBMLGG
TEST_2392,KIRC
TEST_2393,OV
TEST_2394,KIRC
TEST_2395,KIRC
TEST_2396,PCPG
TEST_2397,KIRC
TEST_2398,LAML
TEST_2399,KIRC
TEST_2400,GBMLGG
TEST_2401,HNSC
TEST_2402,BRCA
TEST_2403,LAML
TEST_2404,KIRC
TEST_2405,KIRC
TEST_2406,SKCM
TEST_2407,DLBC
TEST_2408,LAML
TEST_2409,DLBC
TEST_2410,LAML
TEST_2411,KIRC
TEST_2412,LAML
TEST_2413,GBMLGG
TEST_2414,BRCA
TEST_2415,PAAD
TEST_2416,LGG
TEST_2417,DLBC
TEST_2418,LAML
TEST_2419,DLBC
TEST_2420,DLBC
TEST_2421,DLBC
TEST_2422,KIRC
TEST_2423,KIRC
TEST_2424,KIRC
TEST_2425,COAD
TEST_2426,LAML
TEST_2427,DLBC
TEST_2428,KIRC
TEST_2429,LGG
TEST_2430,DLBC
TEST_2431,LAML
TEST_2432,LAML
TEST_2433,LGG
TEST_2434,KIRC
TEST_2435,KIPAN
TEST_2436,LAML
TEST_2437,CESC
TEST_2438,KIPAN
TEST_2439,DLBC
TEST_2440,DLBC
TEST_2441,DLBC
TEST_2442,SKCM
TEST_2443,KIRC
TEST_2444,LAML
TEST_2445,GBMLGG
TEST_2446,THYM
TEST_2447,LAML
TEST_2448,DLBC
TEST_2449,HNSC
TEST_2450,KIPAN
TEST_2451,LAML
TEST_2452,KIRC
TEST_2453,KIRC
TEST_2454,GBMLGG
TEST_2455,LGG
TEST_2456,KIPAN
TEST_2457,BRCA
TEST_2458,KIRC
TEST_2459,KIRC
TEST_2460,PAAD
TEST_2461,GBMLGG
TEST_2462,GBMLGG
TEST_2463,LAML
TEST_2464,LAML
TEST_2465,LIHC
TEST_2466,LIHC
TEST_2467,LGG
TEST_2468,KIPAN
TEST_2469,BRCA
TEST_2470,COAD
TEST_2471,OV
TEST_2472,KIRC
TEST_2473,DLBC
TEST_2474,CESC
TEST_2475,COAD
TEST_2476,DLBC
TEST_2477,KIRC
TEST_2478,DLBC
TEST_2479,KIPAN
TEST_2480,LGG
TEST_2481,LAML
TEST_2482,KIRC
TEST_2483,SKCM
TEST_2484,HNSC
TEST_2485,KIPAN
TEST_2486,DLBC
TEST_2487,LAML
TEST_2488,LIHC
TEST_2489,KIRC
TEST_2490,GBMLGG
TEST_2491,GBMLGG
TEST_2492,LAML
TEST_2493,DLBC
TEST_2494,GBMLGG
TEST_2495,PAAD
TEST_2496,KIPAN
TEST_2497,LIHC
TEST_2498,COAD
TEST_2499,HNSC
TEST_2500,DLBC
TEST_2501,LGG
TEST_2502,KIRC
TEST_2503,GBMLGG
TEST_2504,LIHC
TEST_2505,KIRC
TEST_2506,CESC
TEST_2507,KIRC
TEST_2508,KIRC
TEST_2509,LGG
TEST_2510,LAML
TEST_2511,LGG
TEST_2512,LAML
TEST_2513,SKCM
TEST_2514,DLBC
TEST_2515,KIRC
TEST_2516,DLBC
TEST_2517,GBMLGG
TEST_2518,LAML
TEST_2519,COAD
TEST_2520,DLBC
TEST_2521,KIPAN
TEST_2522,GBMLGG
TEST_2523,DLBC
TEST_2524,DLBC
TEST_2525,HNSC
TEST_2526,KIRC
TEST_2527,DLBC
TEST_2528,DLBC
TEST_2529,LIHC
TEST_2530,KIPAN
TEST_2531,LGG
TEST_2532,LAML
TEST_2533,LAML
TEST_2534,LUSC
TEST_2535,KIRC
TEST_2536,HNSC
TEST_2537,HNSC
TEST_2538,KIPAN
TEST_2539,LIHC
TEST_2540,KIRC
TEST_2541,DLBC
TEST_2542,LAML
TEST_2543,LGG
TEST_2544,LAML
TEST_2545,KIRC
